banner.arg,banner.vd,value,se,x,Z_Score
0.777777777777778,8,-1.25046012269865,0.696611021804367,6.22222222222222,-1.79506221342823
0.888888888888889,8,-1.31819925302561,0.907235229982288,7.11111111111111,-1.45298507979165
1,8,-1.24065696483007,1.89759084714212,8,-0.653806360153227
0,9,-0.132112760450985,0.0315091338446501,0,-4.19284011748285
0.111111111111111,9,0.142549473885971,0.0645166450629423,1,2.20949917260731
0.222222222222222,9,-0.056084048391212,0.263177482770754,2,-0.213103521626374
0.333333333333333,9,0.24822676535007,0.334525904636379,3,0.742025540951413
0.444444444444444,9,0.481534677856035,0.597432336758433,4,0.806007054236067
0.555555555555556,9,-0.0725490743149988,0.351963449304433,5,-0.206126728381523
0.666666666666667,9,-0.810600228313264,0.73083346797831,6,-1.10914491991672
0.777777777777778,9,-1.1990560240119,0.691572156840822,7,-1.73381188376541
0.888888888888889,9,-1.28907468879638,0.902942920918305,8,-1.42763696235126
1,9,-1.22496748385033,1.90421271514011,9,-0.643293406304241
0,10,-0.132112760450985,0.0315091338446501,0,-4.19284011748285
0.111111111111111,10,0.149356938268852,0.0662399480664857,1.11111111111111,2.25478646388643
0.222222222222222,10,-0.0144758600772002,0.270821582012531,2.22222222222222,-0.0534516487557124
0.333333333333333,10,0.311676053645096,0.354138163434032,3.33333333333333,0.880097334392919
0.444444444444444,10,0.527615358653536,0.618794467509258,4.44444444444444,0.852650413597374
0.555555555555556,10,-0.00692017086213717,0.395877017332907,5.55555555555556,-0.0174806077623793
0.666666666666667,10,-0.74664409140973,0.737493525289929,6.66666666666667,-1.01240765621122
0.777777777777778,10,-1.15442615890249,0.686439288583696,7.77777777777778,-1.68176003049646
0.888888888888889,10,-1.26179618986974,0.895728180295035,8.88888888888889,-1.40868202835165
1,10,-1.20876692063284,1.90503537067342,10,-0.634511536762462
