banner.arg,banner.vd,value,se,x,Z_Score
1,7,-1.14044231795737,3.28560439473398,7,-0.347102749127442
0,8,-0.763640967616638,0.0766033105195445,0,-9.96877239948792
0.111111111111111,8,-0.526776814629614,0.112554040450802,0.888888888888889,-4.68021238970866
0.222222222222222,8,-1.92887598990946,0.45973574070838,1.77777777777778,-4.19561895913807
0.333333333333333,8,-2.59248609579132,0.539780359383988,2.66666666666667,-4.80285369914151
0.444444444444444,8,-1.89677490409792,0.958564226595,3.55555555555556,-1.97876662979133
0.555555555555556,8,-2.23446060304563,0.627007079944986,4.44444444444444,-3.5636927787828
0.666666666666667,8,-2.38608712318417,0.853229217728616,5.33333333333333,-2.79653705429378
0.777777777777778,8,-2.02717694558027,1.07149613118778,6.22222222222222,-1.89191251986426
0.888888888888889,8,-1.45815065959072,2.17956571530807,7.11111111111111,-0.669009724895873
1,8,-0.961989220125839,3.30535242041929,8,-0.291039834113607
0,9,-0.763640967616638,0.0766033105195445,0,-9.96877239948792
0.111111111111111,9,-0.54579131733078,0.116953261240286,1,-4.66674731035868
0.222222222222222,9,-1.9403506438529,0.474034344060028,2,-4.09327017792447
0.333333333333333,9,-2.63110967804977,0.567315138194842,3,-4.63782737478464
0.444444444444444,9,-1.88160208206556,0.976699980831209,4,-1.92648932015361
0.555555555555556,9,-2.1661801052183,0.677379310740906,5,-3.19788347661367
0.666666666666667,9,-2.31164715518341,0.853238917417967,6,-2.70926127253878
0.777777777777778,9,-1.95230569527247,1.04833308832439,7,-1.86229521610632
0.888888888888889,9,-1.36367115255625,2.19734985438348,8,-0.620598103590957
1,9,-0.847369499265358,3.32018580403753,9,-0.255217493621866
0,10,-0.763640967616638,0.0766033105195445,0,-9.96877239948792
0.111111111111111,10,-0.560390719302157,0.120159211888311,1.11111111111111,-4.6637349770823
0.222222222222222,10,-1.94862529780359,0.484086826451676,2.22222222222222,-4.02536320206622
0.333333333333333,10,-2.65547348887897,0.590332859997632,3.33333333333333,-4.49826473981074
0.444444444444444,10,-1.874198625408,0.993051352139364,4.44444444444444,-1.88731289814001
0.555555555555556,10,-2.11545850209837,0.728037349167903,5.55555555555556,-2.90570051731026
0.666666666666667,10,-2.25169741185901,0.850589172261576,6.66666666666667,-2.6472208738234
0.777777777777778,10,-1.89175619075182,1.03047488416435,7.77777777777778,-1.83581009088437
0.888888888888889,10,-1.29102566976505,2.21012763781918,8.88888888888889,-0.58414077434865
1,10,-0.765455662306276,3.33243071187428,10,-0.229698898038229
