FL.arg,FL.vd,value,se,x,Z_Score
0.666666666666667,6,-0.455554884918071,0.523331088528885,4,-0.870490775158539
0.777777777777778,6,-0.636936195496844,0.480166179057705,4.66666666666667,-1.32649116759283
0.888888888888889,6,-0.689568984577021,0.647668168103535,5.33333333333333,-1.06469488317787
1,6,-0.641351823600684,1.35746846954131,6,-0.472461672584849
0,7,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,7,0.130388583824275,0.0416686717944447,0.777777777777778,3.12917542626492
0.222222222222222,7,-0.112654269490711,0.160938106123464,1.55555555555556,-0.699985057636304
0.333333333333333,7,0.261465728472364,0.233675879626794,2.33333333333333,1.11892476403621
0.444444444444444,7,0.086003319484898,0.350242363110995,3.11111111111111,0.24555373233832
0.555555555555556,7,-0.139710269809593,0.183643826941053,3.88888888888889,-0.760767580031089
0.666666666666667,7,-0.381579910740593,0.513325322941953,4.66666666666667,-0.743349088164392
0.777777777777778,7,-0.61540385663088,0.457064408671841,5.44444444444444,-1.34642699137119
0.888888888888889,7,-0.696863515442241,0.633771678029814,6.22222222222222,-1.09954978993154
1,7,-0.663582593013891,1.36876470165176,7,-0.484803993128338
0,8,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,8,0.127360370293179,0.0440791012295385,0.888888888888889,2.88935950916875
0.222222222222222,8,-0.0837955108417461,0.169612444120798,1.77777777777778,-0.494041055042324
0.333333333333333,8,0.333451377699756,0.25751065587855,2.66666666666667,1.29490322084777
0.444444444444444,8,0.146276408709533,0.359017583640408,3.55555555555556,0.407435221490553
0.555555555555556,8,-0.0683987208350279,0.195837829660233,4.44444444444444,-0.349262044793365
0.666666666666667,8,-0.330675285369357,0.502723684529515,5.33333333333333,-0.657767468582321
0.777777777777778,8,-0.592522817951319,0.450824065640418,6.22222222222222,-1.31431053288961
0.888888888888889,8,-0.694940897949653,0.629018768618167,7.11111111111111,-1.10480152997073
1,8,-0.673442745945998,1.37680679311594,8,-0.489133805348162
0,9,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,9,0.12571671955671,0.0459081004018246,1,2.73844307336475
0.222222222222222,9,-0.0610038139136858,0.175527877125932,2,-0.347544873854532
0.333333333333333,9,0.383265063053907,0.273845241402279,3,1.3995680958023
0.444444444444444,9,0.192737239218165,0.374590294794809,4,0.514528117509669
0.555555555555556,9,-0.0162416453941645,0.230541723108863,5,-0.0704499175903841
0.666666666666667,9,-0.292040609948933,0.50677389828894,6,-0.576273977280544
0.777777777777778,9,-0.571027859309135,0.45030539520176,7,-1.26809020143604
0.888888888888889,9,-0.688955786952221,0.626044307406126,8,-1.10049045858552
1,9,-0.676921860214759,1.38103414323187,9,-0.490155774592682
0,10,-0.0186872358895957,0.0326456144507628,0,-0.572427145391317
0.111111111111111,10,0.124910553165975,0.0472988743644562,1.11111111111111,2.6408779245673
0.222222222222222,10,-0.0427590544248857,0.179668831709131,2.22222222222222,-0.237988158647956
0.333333333333333,10,0.419005367462658,0.285137790506066,3.33333333333333,1.4694838124368
0.444444444444444,10,0.229680360901386,0.389576349974071,4.44444444444444,0.589564435614925
0.555555555555556,10,0.0237436805593469,0.26402887305266,5.55555555555556,0.08992834868712
0.666666666666667,10,-0.261042165402393,0.516785090048676,6.66666666666667,-0.505127122335913
0.777777777777778,10,-0.551424717267625,0.4487677048136,7.77777777777778,-1.22875311960486
0.888888888888889,10,-0.681192827817446,0.620268977543223,8.88888888888889,-1.09822166266566
1,10,-0.676954901124854,1.38088262778103,10,-0.4902334836471
