PlantID,Branch,PosSeq,Pos,FL,FD,B,Date,FlwFate,seeds,aborted,unfert,Notes,flw_vol
39,3,20,5,7.59,2.38,3.46,22-Jun,0,0,,,,11.25547817
39,3,21,6,6.35,3.09,3.26,22-Jun,0,0,,,,15.87299736
39,3,22,7,6.39,2.19,3.78,23-Jun,0,0,,,,8.023379743
39,3,23,8,6.03,2.35,4.03,23-Jun,0,0,,,,8.718088964
39,4,24,1,9.37,2.69,3.89,23-Jun,1,4,0,1,,17.75057438
39,4,25,2,9.18,2.72,4.04,23-Jun,0,0,,,,17.78069568
39,4,26,3,9.15,2.51,4.4,23-Jun,0,0,,,,15.09165251
39,4,27,4,8.82,2.63,3.74,23-Jun,0,0,,,,15.97159695
39,4,28,5,8.28,2.14,3.46,24-Jun,0,0,,,,9.927185639
39,4,29,6,7.58,2.18,3.68,24-Jun,0,0,,,,9.430841646
39,4,30,7,7.35,2.38,4.12,25-Jun,0,0,,,,10.89957372
39,5,31,1,9.12,2.72,4.07,24-Jun,0,0,,,,17.66448199
39,5,32,2,8.76,2.63,4.56,25-Jun,0,0,,,,15.86294663
39,5,33,3,8.18,3.13,4.15,25-Jun,0,0,,,,20.98022969
39,5,34,4,8.1,2.9,3.7,25-Jun,0,0,,,,17.83402103
39,5,35,5,7.84,2.86,3.7,25-Jun,0,0,,,,16.78867372
39,5,36,6,7.67,2.05,3.97,26-Jun,0,0,,,,8.438618354
39,5,37,7,7.41,2.15,3.18,26-Jun,0,0,,,,8.967334861
39,6,38,1,8.11,2.78,4.04,25-Jun,0,0,,,,16.40887119
39,6,39,2,7.86,2.36,3.28,26-Jun,0,0,,,,11.46079678
39,6,40,3,7.09,2.03,3.04,26-Jun,0,0,,,,7.649033638
39,6,41,4,7.17,2.06,3.73,26-Jun,0,0,,,,7.965661666
39,6,42,5,7.14,2.04,3.46,27-Jun,0,0,,,,7.779054362
39,7,43,1,7.89,2.37,4.02,27-Jun,0,0,,,,11.60224294
39,7,44,2,7.36,2.56,4.15,27-Jun,0,0,,,,12.62775086
39,7,45,3,7.2,2.21,3.77,27-Jun,0,0,,,,9.206303831
39,7,46,4,7.51,2.38,3.4,28-Jun,0,0,,,,11.13684335
39,7,47,5,7.22,2.31,3.6,28-Jun,0,0,,,,10.08624277
39,7,48,6,7.27,2.23,3.04,29-Jun,0,0,,,,9.464820822
39,7,49,7,6.98,2.68,3.14,29-Jun,0,0,,,,13.12481742
40,1,1,1,8.83,2.39,3.72,20-Jun,0,0,,,,13.20458527
40,1,2,2,8.4,2.27,3.42,22-Jun,0,0,,,,11.33180938
40,1,3,3,8.36,2.25,3.56,23-Jun,0,0,,,,11.07999523
40,1,4,4,7.74,2.58,3.23,23-Jun,0,0,,,,13.48803339
40,1,5,5,7.83,2.29,3.28,24-Jun,0,0,,,,10.74981491
40,1,6,6,7.9,1.94,3.52,24-Jun,0,0,,,,7.783928015
40,1,7,7,7.07,2.23,3.55,24-Jun,0,0,,,,9.204440607
40,2,8,1,8.55,2.44,3.08,24-Jun,0,0,,,,13.32643628
40,2,9,2,8.26,2.04,3.07,25-Jun,0,0,,,,8.999298183
40,2,10,3,8.14,2.63,3.01,25-Jun,0,0,,,,14.74022666
40,2,11,4,7.82,2,2.67,25-Jun,0,0,,,,8.189077933
40,2,12,5,7.88,2.33,2.76,25-Jun,1,4,1,0,,11.19969819
40,2,13,6,6.39,2.19,2.1,25-Jun,0,0,,,,8.023379743
40,2,14,7,6.33,2.14,2.41,25-Jun,0,0,,,,7.589261485
