FL.arg,FL.vd,value,se,x
0.979166666666667,5.44,4.62602290711551,13.3442392387636,5.32666666666667
1,5.44,4.37401552524276,15.0266875316491,5.44
0,5.88,2.65836509996609,0.650308625230388,0
0.0208333333333333,5.88,0.643129841529109,0.322352471382462,0.1225
0.0416666666666667,5.88,-1.42552574345002,0.651395801735855,0.245
0.0625,5.88,-1.35633846464197,0.316277909079932,0.3675
0.0833333333333333,5.88,-1.67716114197696,0.49825552965606,0.49
0.104166666666667,5.88,-0.920612769137049,0.340115346673259,0.6125
0.125,5.88,1.28780417968178,0.315087593348896,0.735
0.145833333333333,5.88,1.08281184633884,0.274859633757126,0.8575
0.166666666666667,5.88,-0.719740474268403,0.340104496983052,0.98
0.1875,5.88,-0.0130236193044313,0.401249513317434,1.1025
0.208333333333333,5.88,2.46682079849506,0.76398410620884,1.225
0.229166666666667,5.88,2.75270029396893,0.954809744456299,1.3475
0.25,5.88,0.638255169701393,0.628324576211407,1.47
0.270833333333333,5.88,-1.04406928338693,0.551836196725573,1.5925
0.291666666666667,5.88,-1.76638935156454,0.875807203710531,1.715
0.3125,5.88,-3.18337150703232,1.31000860758217,1.8375
0.333333333333333,5.88,-5.4747360695287,1.88340235809361,1.96
0.354166666666667,5.88,-7.25977839592955,2.6302845404617,2.0825
0.375,5.88,-7.67392148687528,3.27070693474574,2.205
0.395833333333333,5.88,-7.2899970540592,3.71329045164176,2.3275
0.416666666666667,5.88,-6.58048714846678,3.93100928268932,2.45
0.4375,5.88,-5.19251239345543,3.85934440124069,2.5725
0.458333333333333,5.88,-2.68570049699597,3.49209465313447,2.695
0.479166666666667,5.88,0.532660199115568,3.1369730109514,2.8175
0.5,5.88,3.38028040786502,3.12426214265962,2.94
0.520833333333333,5.88,5.08720691527916,3.26970708919471,3.0625
0.541666666666667,5.88,5.66227465044906,3.46353604013932,3.185
0.5625,5.88,5.63513760385313,3.75931497164814,3.3075
0.583333333333333,5.88,5.49857912153219,4.08873490082475,3.43
0.604166666666667,5.88,5.42993634274289,4.19939421302284,3.5525
0.625,5.88,5.38004471979379,3.88704668621567,3.675
0.645833333333333,5.88,5.23621463411756,3.19104790299615,3.7975
0.666666666666667,5.88,4.85927435532265,2.34675030028826,3.92
0.6875,5.88,4.07409936212692,1.75049932652304,4.0425
0.708333333333333,5.88,2.76625889770059,1.98147512949285,4.165
0.729166666666667,5.88,1.06212166614837,2.69039878743849,4.2875
0.75,5.88,-0.600936587085044,3.03338864396094,4.41
0.770833333333333,5.88,-1.66358184341054,2.65969968853977,4.5325
0.791666666666667,5.88,-1.80958517872268,2.05016459432005,4.655
0.8125,5.88,-1.12878808567734,2.54186052752273,4.7775
0.833333333333333,5.88,0.0732194990441126,3.89393139612075,4.9
0.854166666666667,5.88,1.43028496528838,5.20427351626848,5.0225
0.875,5.88,2.67830762751063,6.28946578445985,5.145
0.895833333333333,5.88,3.69375523117752,7.30210343044987,5.2675
0.916666666666667,5.88,4.4152827807361,8.41758697586395,5.39
0.9375,5.88,4.82097374214638,9.72541120986163,5.5125
0.958333333333333,5.88,4.93276838815423,11.2304835405449,5.635
0.979166666666667,5.88,4.80651412278289,12.8862016868133,5.7575
1,5.88,4.5120464603,14.6290284418109,5.88
0,6.32,2.65836509996609,0.650308625230388,0
0.0208333333333333,6.32,0.655450930577288,0.321315926677171,0.131666666666667
0.0416666666666667,6.32,-1.41260589485469,0.655193256324297,0.263333333333333
0.0625,6.32,-1.31190930493938,0.320508610242008,0.395
0.0833333333333333,6.32,-1.63190249958382,0.504024940498977,0.526666666666667
0.104166666666667,6.32,-0.891279891463105,0.336944288202016,0.658333333333333
0.125,6.32,1.39081216405541,0.330326095230834,0.79
0.145833333333333,6.32,1.16127746906169,0.289503542801758,0.921666666666667
0.166666666666667,6.32,-0.853235428951888,0.347800587913675,1.05333333333333
0.1875,6.32,-0.242877307676779,0.383417711492842,1.185
0.208333333333333,6.32,2.37802754055266,0.71932879447113,1.31666666666667
0.229166666666667,6.32,2.75101706867793,0.935505333842304,1.44833333333333
0.25,6.32,0.576316603974248,0.61691467724004,1.58
0.270833333333333,6.32,-1.03414884235016,0.557388017957437,1.71166666666667
0.291666666666667,6.32,-1.48100929206709,0.828145286444113,1.84333333333333
0.3125,6.32,-2.72700139178186,1.20670964591601,1.975
0.333333333333333,6.32,-5.10197469023092,1.74218925842516,2.10666666666667
0.354166666666667,6.32,-7.00978528194792,2.48629057018059,2.23833333333333
0.375,6.32,-7.42583285429232,3.14512482941067,2.37
0.395833333333333,6.32,-7.00041088322396,3.59879958705264,2.50166666666667
0.416666666666667,6.32,-6.34531724157962,3.83232131979655,2.63333333333333
0.4375,6.32,-5.08168674166989,3.79332254298318,2.765
0.458333333333333,6.32,-2.63935152909133,3.4606542601215,2.89666666666667
0.479166666666667,6.32,0.611675469408762,3.13615053165717,3.02833333333333
0.5,6.32,3.47882350691738,3.16950935552897,3.16
0.520833333333333,6.32,5.11082924343455,3.31977687468782,3.29166666666667
0.541666666666667,6.32,5.54553017658578,3.49126081615546,3.42333333333333
0.5625,6.32,5.40984971596518,3.77934195765432,3.555
0.583333333333333,6.32,5.24825354013773,4.1351025703851,3.68666666666667
0.604166666666667,6.32,5.2064129652768,4.2854480020564,3.81833333333333
0.625,6.32,5.18163855704475,3.99124709418083,3.95
0.645833333333333,6.32,5.05160523672149,3.29109375684763,4.08166666666667
0.666666666666667,6.32,4.70347151312036,2.44963878212718,4.21333333333333
0.6875,6.32,3.96556799009969,1.85132979508356,4.345
0.708333333333333,6.32,2.67475574076235,2.07054245197322,4.47666666666667
0.729166666666667,6.32,0.89733419916193,2.84650194846501,4.60833333333333
0.75,6.32,-0.92836984607679,3.27863178895616,4.74
0.770833333333333,6.32,-2.15398827499895,2.88764233687967,4.87166666666667
0.791666666666667,6.32,-2.35670334396875,2.02708686552218,5.00333333333333
0.8125,6.32,-1.62154750116206,2.28290805560081,5.135
0.833333333333333,6.32,-0.275857899482188,3.66354037266718,5.26666666666667
0.854166666666667,6.32,1.24875659411897,4.97302967625796,5.39833333333333
0.875,6.32,2.63798581944761,5.97588698204869,5.53
0.895833333333333,6.32,3.76893392497347,6.89138234409084,5.66166666666667
0.916666666666667,6.32,4.57315686973386,7.94394986483648,5.79333333333333
0.9375,6.32,5.01874512893125,9.23778496251637,5.925
0.958333333333333,6.32,5.12897964217671,10.7709990244417,6.05666666666667
0.979166666666667,6.32,4.97133725728932,12.4801972769473,6.18833333333333
1,6.32,4.63092710064092,14.285028637127,6.32
0,6.76,2.65836509996609,0.650308625230388,0
0.0208333333333333,6.76,0.666139890579402,0.320413241785723,0.140833333333333
0.0416666666666667,6.76,-1.40053091889935,0.658153265838912,0.281666666666667
0.0625,6.76,-1.27269824261077,0.324432069093432,0.4225
0.0833333333333333,6.76,-1.59012490321736,0.509058656518194,0.563333333333333
0.104166666666667,6.76,-0.862904805394104,0.333796691080407,0.704166666666667
0.125,6.76,1.48109847002018,0.343873055487558,0.845
0.145833333333333,6.76,1.23129416886317,0.30347337156342,0.985833333333333
0.166666666666667,6.76,-0.969665643629951,0.357383786032758,1.12666666666667
0.1875,6.76,-0.455588858129125,0.377049410051954,1.2675
0.208333333333333,6.76,2.27665338506466,0.675678885817616,1.40833333333333
0.229166666666667,6.76,2.72234649671195,0.911467896607727,1.54916666666667
0.25,6.76,0.497611782931174,0.600496210655219,1.69
0.270833333333333,6.76,-1.03865337174814,0.563543440863554,1.83083333333333
0.291666666666667,6.76,-1.21701099136392,0.783131406359539,1.97166666666667
0.3125,6.76,-2.2869015785774,1.10741071896541,2.1125
0.333333333333333,6.76,-4.73689326312141,1.6065835680477,2.25333333333333
0.354166666666667,6.76,-6.75926105294432,2.33991300578123,2.39416666666667
0.375,6.76,-7.1776086623441,3.01327658137097,2.535
0.395833333333333,6.76,-6.70164155567594,3.4713498142534,2.67583333333333
0.416666666666667,6.76,-6.08129214449853,3.70911639539816,2.81666666666667
0.4375,6.76,-4.92784618646293,3.69189844628986,2.9575
0.458333333333333,6.76,-2.55877536101369,3.39114867209322,3.09833333333333
0.479166666666667,6.76,0.693286304549565,3.09867925007638,3.23916666666667
0.5,6.76,3.54153044720523,3.17140026220473,3.38
0.520833333333333,6.76,5.07051598947888,3.31910105745012,3.52083333333333
0.541666666666667,6.76,5.35956190603913,3.46812105750177,3.66166666666667
0.5625,6.76,5.13432778360346,3.75151710626841,3.8025
0.583333333333333,6.76,4.97927564574353,4.13077432357449,3.94333333333333
0.604166666666667,6.76,4.98900855738038,4.31484118157088,4.08416666666667
0.625,6.76,4.99148850377877,4.03719465715921,4.225
0.645833333333333,6.76,4.8539429934122,3.33631281169131,4.36583333333333
0.666666666666667,6.76,4.50718115547742,2.50614162060718,4.50666666666667
0.6875,6.76,3.80823557945077,1.91672051020786,4.6475
0.708333333333333,6.76,2.56062526162629,2.11268124625583,4.78833333333333
0.729166666666667,6.76,0.762498644048858,2.92154274023281,4.92916666666667
0.75,6.76,-1.17603391690437,3.42813153520904,5.07
0.770833333333333,6.76,-2.54891898036229,3.0585900947989,5.21083333333333
0.791666666666667,6.76,-2.82241311620112,2.04822770648527,5.35166666666667
0.8125,6.76,-2.06314380050577,2.09412501590556,5.4925
0.833333333333333,6.76,-0.598050945416676,3.48634985474565,5.63333333333333
0.854166666666667,6.76,1.0800035509485,4.78497086712036,5.77416666666667
0.875,6.76,2.59731360785485,5.69460877754573,5.915
0.895833333333333,6.76,3.83923598345125,6.51060452187991,6.05583333333333
0.916666666666667,6.76,4.72511500507229,7.50289944223532,6.19666666666667
0.9375,6.76,5.20868934182814,8.78740374973904,6.3375
0.958333333333333,6.76,5.3139285760876,10.353549520386,6.47833333333333
0.979166666666667,6.76,5.1211778288883,12.1193738350904,6.61916666666667
1,6.76,4.73240428322735,13.9868205653981,6.76
0,7.2,2.65836509996609,0.650308625230388,0
0.0208333333333333,7.2,0.675494999972294,0.319620128786182,0.15
0.0416666666666667,7.2,-1.38923661019954,0.660461645171883,0.3
0.0625,7.2,-1.23794732952644,0.328029125411152,0.45
0.0833333333333333,7.2,-1.55164384776146,0.51342844511653,0.6
0.104166666666667,7.2,-0.835606408873925,0.330709922313527,0.75
0.125,7.2,1.56032164737024,0.355836320283033,0.9
0.145833333333333,7.2,1.29341159489513,0.316412106933394,1.05
0.166666666666667,7.2,-1.07097843867498,0.367711411993168,1.2
0.1875,7.2,-0.650593870249568,0.380204559150305,1.35
0.208333333333333,7.2,2.16859066042401,0.634406272752164,1.5
0.229166666666667,7.2,2.6746524547553,0.884930429248805,1.65
0.25,7.2,0.409594188311664,0.581385964772087,1.8
0.270833333333333,7.2,-1.05077284928709,0.569754618187763,1.95
0.291666666666667,7.2,-0.97222701092709,0.740054439247581,2.1
0.3125,7.2,-1.86771450211025,1.01309568866549,2.25
0.333333333333333,7.2,-4.3815444585649,1.47749275645863,2.4
0.354166666666667,7.2,-6.51256280555119,2.19470721955261,2.55
0.375,7.2,-6.93483651322209,2.87699319224258,2.7
0.395833333333333,7.2,-6.40459908029399,3.33406627044508,2.85
0.416666666666667,7.2,-5.79919934609216,3.5658218481437,3
0.4375,7.2,-4.73501228721232,3.55905299321123,3.15
0.458333333333333,7.2,-2.44131402654564,3.28616146880617,3.3
0.479166666666667,7.2,0.778915128763729,3.03216560640035,3.45
0.5,7.2,3.56947995084823,3.13232627275053,3.6
0.520833333333333,7.2,4.96757133603165,3.26883724599327,3.75
0.541666666666667,7.2,5.10959816544371,3.394676779811,3.9
0.5625,7.2,4.8183326656027,3.67783070314411,4.05
0.583333333333333,7.2,4.70370314180568,4.07849602400837,4.2
0.604166666666667,7.2,4.79033646002195,4.28824584955385,4.35
0.625,7.2,4.8224732465239,4.02320600481442,4.5
0.645833333333333,7.2,4.65483814710718,3.32288659287639,4.65
0.666666666666667,7.2,4.27622074516238,2.50674949293399,4.8
0.6875,7.2,3.59754722412476,1.93213571544263,4.95
0.708333333333333,7.2,2.41029388467835,2.10354078345108,5.1
0.729166666666667,7.2,0.644646457422899,2.91365466670543,5.25
0.75,7.2,-1.34417152895945,3.46680939386778,5.4
0.770833333333333,7.2,-2.83352694662027,3.13915558194495,5.55
0.791666666666667,7.2,-3.20475841626929,2.0791478161661,5.7
0.8125,7.2,-2.4549268257122,1.9668519992534,5.85
0.833333333333333,7.2,-0.900082449983859,3.34411276037234,6
0.854166666666667,7.2,0.916114228511945,4.62087050298823,6.15
0.875,7.2,2.55035489213097,5.43208286709402,6.3
0.895833333333333,7.2,3.90207287008548,6.1528247236583,6.45
0.916666666666667,7.2,4.86996510938991,7.0901656470533,6.6
0.9375,7.2,5.39030237744535,8.37043916554663,6.75
0.958333333333333,7.2,5.48776748371048,9.97370018567865,6.9
0.979166666666667,7.2,5.25695888788762,11.7982924747837,7.05
1,7.2,4.81823686540586,13.7279994855737,7.2
0,7.64,2.65836509996609,0.650308625230388,0
0.0208333333333333,7.64,0.683746926083355,0.318917805788036,0.159166666666667
0.0416666666666667,7.64,-1.37866038441022,0.662258120685319,0.318333333333333
0.0625,7.64,-1.20701489440744,0.331305201777161,0.4775
0.0833333333333333,7.64,-1.51620746204617,0.517208410900866,0.636666666666667
0.104166666666667,7.64,-0.809415902188032,0.327703791301947,0.795833333333333
0.125,7.64,1.62997928333681,0.36636682170521,0.955
0.145833333333333,7.64,1.34834206849636,0.328191645127602,1.11416666666667
0.166666666666667,7.64,-1.15910132741934,0.37808245871968,1.27333333333333
0.1875,7.64,-0.828330961834571,0.390325528329318,1.4325
0.208333333333333,7.64,2.05783399848621,0.596332483012934,1.59166666666667
0.229166666666667,7.64,2.61386521304576,0.857444198206037,1.75083333333333
0.25,7.64,0.317307947030453,0.561268431880173,1.91
0.270833333333333,7.64,-1.06667570316997,0.576010580831281,2.06916666666667
0.291666666666667,7.64,-0.745464502758807,0.699064084362429,2.22833333333333
0.3125,7.64,-1.4718917216108,0.924560336170327,2.3875
0.333333333333333,7.64,-4.03907108961559,1.35632064736577,2.54666666666667
0.354166666666667,7.64,-6.2727902815255,2.05331483836697,2.70583333333333
0.375,7.64,-6.70095695941872,2.7392961695611,2.865
0.395833333333333,7.64,-6.11570601863286,3.19149240571533,3.02416666666667
0.416666666666667,7.64,-5.50920682078954,3.40950192975823,3.18333333333333
0.4375,7.64,-4.51412671079793,3.40343861490773,3.3425
0.458333333333333,7.64,-2.29390663581521,3.15375310784169,3.50166666666667
0.479166666666667,7.64,0.868996913776208,2.94361696307427,3.66083333333333
0.5,7.64,3.57050763065333,3.06115191584974,3.82
0.520833333333333,7.64,4.81573335810021,3.17907271695519,3.97916666666667
0.541666666666667,7.64,4.81133819015376,3.2809282647867,4.13833333333333
0.5625,7.64,4.47475863351241,3.56847985869247,4.2975
0.583333333333333,7.64,4.42881640226574,3.98925226645097,4.45666666666667
0.604166666666667,7.64,4.61333049401813,4.21651618300066,4.61583333333333
0.625,7.64,4.67781332840513,3.95924561918359,4.775
0.645833333333333,7.64,4.46197881356131,3.26050106969871,4.93416666666667
0.666666666666667,7.64,4.02258112238737,2.46121299964041,5.09333333333333
0.6875,7.64,3.34451141775185,1.90674977069553,5.2525
0.708333333333333,7.64,2.2268804555761,2.05592171568249,5.41166666666667
0.729166666666667,7.64,0.535911427641403,2.84124115198865,5.57083333333333
0.75,7.64,-1.44748765488933,3.41143770820896,5.73
0.770833333333333,7.64,-3.01911939458575,3.13300414408268,5.88916666666667
0.791666666666667,7.64,-3.50779788504247,2.102670136165,6.04833333333333
0.8125,7.64,-2.7990056251005,1.89372451014385,6.2075
0.833333333333333,7.64,-1.18789515461391,3.22244067748279,6.36666666666667
0.854166666666667,7.64,0.748649660813594,4.46394159481489,6.52583333333333
0.875,7.64,2.4931772756327,5.17947087238215,6.685
0.895833333333333,7.64,3.95666524515266,5.81471328418076,6.84416666666667
0.916666666666667,7.64,5.00748995082414,6.70352855901082,7.00333333333333
0.9375,7.64,5.56359563907672,7.98429572238905,7.1625
0.958333333333333,7.64,5.65092684571835,9.62792671940812,7.32166666666667
0.979166666666667,7.64,5.37971543270497,11.5124000748793,7.48083333333333
1,7.64,4.89012508542044,13.5031869478457,7.64
0,8.08,2.65836509996609,0.650308625230388,0
0.0208333333333333,8.08,0.691077344573686,0.318291602344767,0.168333333333333
0.0416666666666667,8.08,-1.36875984664576,0.663655440298311,0.336666666666667
0.0625,8.08,-1.17935943780411,0.334280892914832,0.505
0.0833333333333333,8.08,-1.48360040620248,0.520481990992994,0.673333333333333
0.104166666666667,8.08,-0.784489775891424,0.324820278994989,0.841666666666667
0.125,8.08,1.69137202328115,0.375649324442399,1.01
0.145833333333333,8.08,1.3969013400983,0.338828898062314,1.17833333333333
0.166666666666667,8.08,-1.23600231511529,0.388143535177579,1.34666666666667
0.1875,8.08,-0.989649397888729,0.404963558978081,1.515
0.208333333333333,8.08,1.94811418734019,0.562139695335705,1.68333333333333
0.229166666666667,8.08,2.54575988137235,0.830430252166526,1.85166666666667
0.25,8.08,0.22458984964815,0.541584080003202,2.02
0.270833333333333,8.08,-1.08444471041468,0.582519063808774,2.18833333333333
0.291666666666667,8.08,-0.536168200673414,0.660789327696998,2.35666666666667
0.3125,8.08,-1.10122247517388,0.842967379059396,2.525
0.333333333333333,8.08,-3.71297288642678,1.2447467436845,2.69333333333333
0.354166666666667,8.08,-6.04310949336159,1.91838879769366,2.86166666666667
0.375,8.08,-6.4779055355732,2.6037895454611,3.03
0.395833333333333,8.08,-5.83835315860919,3.0487613245072,3.19833333333333
0.416666666666667,8.08,-5.22031222221602,3.24824959523329,3.36666666666667
0.4375,8.08,-4.27920496425031,3.23589239970321,3.535
0.458333333333333,8.08,-2.12861392030515,3.00494865154598,3.70333333333333
0.479166666666667,8.08,0.963504058299054,2.83811205193081,3.87166666666667
0.5,8.08,3.5553910500804,2.96983168727504,4.04
0.520833333333333,8.08,4.6347719546085,3.0643162150149,4.20833333333333
0.541666666666667,8.08,4.48559757285046,3.14185303485347,4.37666666666667
0.5625,8.08,4.11776212669836,3.43791764912866,4.545
0.583333333333333,8.08,4.15886509652056,3.87808742582368,4.71333333333333
0.604166666666667,8.08,4.45505046075028,4.11588535575745,4.88166666666667
0.625,8.08,4.55453295620503,3.86172125241549,5.05
0.645833333333333,8.08,4.27969514137346,3.16607548136782,5.21833333333333
0.666666666666667,8.08,3.76050086428811,2.38950399417569,5.38666666666667
0.6875,8.08,3.068259316067,1.8627947932637,5.555
0.708333333333333,8.08,2.02344434179431,1.99145580529845,5.72333333333333
0.729166666666667,8.08,0.432915180887475,2.73172030110068,5.89166666666667
0.75,8.08,-1.50735466256724,3.2949665316734,6.06
0.770833333333333,8.08,-3.13319741109039,3.06561588884346,6.22833333333333
0.791666666666667,8.08,-3.73649517470363,2.1122284836272,6.39666666666667
0.8125,8.08,-3.09637977530849,1.86696167114816,6.565
0.833333333333333,8.08,-1.4668151324526,3.10950688740975,6.73333333333333
0.854166666666667,8.08,0.564762941178643,4.29506515538918,6.90166666666667
0.875,8.08,2.42478862067835,4.9333499494368,7.07
0.895833333333333,8.08,4.00360697195682,5.49551121100117,7.23833333333333
0.916666666666667,8.08,5.13804470103815,6.34191353697094,7.40666666666667
0.9375,8.08,5.72885007818611,7.62700814221699,7.575
0.958333333333333,8.08,5.80396954209751,9.31322077044063,7.74333333333333
0.979166666666667,8.08,5.49050646199753,11.2577464415958,7.91166666666667
1,8.08,4.94966424945082,13.3077837518216,8.08
0,8.52,2.65836509996609,0.650308625230388,0
0.0208333333333333,8.52,0.697629483584005,0.317729771724886,0.1775
0.0416666666666667,8.52,-1.35946957236948,0.664730923596698,0.355
0.0625,8.52,-1.15453955495607,0.336977244334923,0.5325
0.0833333333333333,8.52,-1.45354112231521,0.523303404457139,0.71
0.104166666666667,8.52,-0.760693046986863,0.322043356928,0.8875
0.125,8.52,1.74558074179015,0.383812334233989,1.065
0.145833333333333,8.52,1.4396894649357,0.348349716240573,1.2425
0.166666666666667,8.52,-1.30304551896456,0.397632995326074,1.42
0.1875,8.52,-1.13564736064166,0.422161691165932,1.5975
0.208333333333333,8.52,1.84054800181368,0.531889853657765,1.775
0.229166666666667,8.52,2.472635472793,0.804343650372557,1.9525
0.25,8.52,0.133649892011247,0.522979724009527,2.13
0.270833333333333,8.52,-1.10201259099682,0.589149688761538,2.3075
0.291666666666667,8.52,-0.343033876948743,0.62530183568796,2.485
0.3125,8.52,-0.755713430832489,0.768559302939666,2.6625
0.333333333333333,8.52,-3.40373392157755,1.1432724092489,2.84
0.354166666666667,8.52,-5.82388085614763,1.79081329151011,3.0175
0.375,8.52,-6.26653280647639,2.47196308354872,3.195
0.395833333333333,8.52,-5.57506275497677,2.90822153613689,3.3725
0.416666666666667,8.52,-4.93749133745869,3.08604501213402,3.55
0.4375,8.52,-4.03654555218037,3.06186357631368,3.7275
0.458333333333333,8.52,-1.95041416138559,2.8454399740734,3.905
0.479166666666667,8.52,1.06168952913876,2.72005630972018,4.0825
0.5,8.52,3.52840337105975,2.86436900864616,4.26
0.520833333333333,8.52,4.43373954415499,2.93202546139819,4.4375
0.541666666666667,8.52,4.14350426415464,2.98529781035808,4.615
0.5625,8.52,3.7563651909868,3.29404015837323,4.7925
0.583333333333333,8.52,3.8977994701771,3.75349792115279,4.97
0.604166666666667,8.52,4.31487307640096,3.99559730482406,5.1475
0.625,8.52,4.45130106541863,3.73983321476388,5.325
0.645833333333333,8.52,4.11029973945908,3.04895706135873,5.5025
