"flw.size.arg","flw.size.vd","value","se","x"
"395",0.0416666666666667,9,-0.0317496245497388,0.0333937926646557,0.375
"396",0.0625,9,-0.0273805384205146,0.0345019502789769,0.5625
"397",0.0833333333333333,9,-0.0229775286843577,0.0402715971655718,0.75
"398",0.104166666666667,9,-0.0186618193810941,0.0483210734383995,0.9375
"399",0.125,9,-0.0145531424410286,0.0569240821172671,1.125
"400",0.145833333333333,9,-0.0107697376783172,0.0651098384708488,1.3125
"401",0.166666666666667,9,-0.00742835278286566,0.0723196857269824,1.5
"402",0.1875,9,-0.00464424331075584,0.0782045962978166,1.6875
"403",0.208333333333333,9,-0.00253117267319846,0.0825403640549359,1.875
"404",0.229166666666667,9,-0.00120141212401341,0.0852027009038727,2.0625
"405",0.25,9,-0.000765740745637055,0.0861780929963097,2.25
"406",0.270833333333333,9,-0.00129597918426352,0.0856597758095154,2.4375
"407",0.291666666666667,9,-0.00271349064935956,0.0842120923829657,2.625
"408",0.3125,9,-0.00490315424356043,0.0825291496899603,2.8125
"409",0.333333333333333,9,-0.00775105616064454,0.0813294100751698,3
"410",0.354166666666667,9,-0.0111444896883839,0.0812748257345089,3.1875
"411",0.375,9,-0.0149719552095748,0.0828548514874891,3.375
"412",0.395833333333333,9,-0.0191231602258491,0.0862839312894229,3.5625
"413",0.416666666666667,9,-0.0234890193824852,0.0914784472744875,3.75
"414",0.4375,9,-0.0279616544959884,0.0981298061513051,3.9375
"415",0.458333333333333,9,-0.0324343945851106,0.105823466958925,4.125
"416",0.479166666666667,9,-0.036801775905311,0.11414404601736,4.3125
"417",0.5,9,-0.0409595419866552,0.122743228185513,4.5
"418",0.520833333333333,9,-0.0448183584665629,0.131430636763265,4.6875
"419",0.541666666666667,9,-0.0483446718993646,0.140314965734497,4.875
"420",0.5625,9,-0.0515190655865064,0.149564761924564,5.0625
"421",0.583333333333333,9,-0.0543224733732807,0.159314614280362,5.25
"422",0.604166666666667,9,-0.05673617963321,0.169648908133136,5.4375
"423",0.625,9,-0.0587418192491214,0.180599068518557,5.625
"424",0.645833333333333,9,-0.0603213775909106,0.192150068775076,5.8125
"425",0.666666666666667,9,-0.0614571904899968,0.204252556600217,6
"426",0.6875,9,-0.0621319442104484,0.216837639964023,6.1875
"427",0.708333333333333,9,-0.0623286754152219,0.22983227168899,6.375
"428",0.729166666666667,9,-0.0620307711285164,0.243174066063746,6.5625
"429",0.75,9,-0.0612219686989547,0.256825071005506,6.75
"430",0.770833333333333,9,-0.0598889876235852,0.270800111335594,6.9375
"431",0.791666666666667,9,-0.0580292865194818,0.285208957054417,7.125
"432",0.8125,9,-0.0556429249991263,0.300177737714957,7.3125
"433",0.833333333333333,9,-0.0527298971664396,0.315814983186244,7.5
"434",0.854166666666667,9,-0.0492901316245666,0.332201676830532,7.6875
"435",0.875,9,-0.0453234914843854,0.349385996491837,7.875
"436",0.895833333333333,9,-0.0408297743737445,0.367381705200423,8.0625
"437",0.916666666666667,9,-0.0358087124474243,0.38616925643002,8.25
"438",0.9375,9,-0.0302599723978274,0.405698754565039,8.4375
"439",0.958333333333333,9,-0.024183155466393,0.42589401610399,8.625
"440",0.979166666666667,9,-0.0175777974557386,0.446657118909943,8.8125
"441",1,9,-0.0104433687425287,0.467872987875843,9
"442",0,10,-0.0398936693099402,0.0472272442479411,0
"443",0.0208333333333333,10,-0.035364015479937,0.0381398509381389,0.208333333333333
"444",0.0416666666666667,10,-0.0305942430992798,0.0335349824796413,0.416666666666667
"445",0.0625,10,-0.025708784230742,0.0347670817257788,0.625
"446",0.0833333333333333,10,-0.0208307280431806,0.0406484979463987,0.833333333333333
"447",0.104166666666667,10,-0.016081820808852,0.0487906714516135,1.04166666666667
"448",0.125,10,-0.0115824658996541,0.0574747074575393,1.25
"449",0.145833333333333,10,-0.00745172378229384,0.0657332476425875,1.45833333333333
"450",0.166666666666667,10,-0.00380731201238194,0.0730071690262298,1.66666666666667
"451",0.1875,10,-0.000765605227453303,0.0789449994311139,1.875
"452",0.208333333333333,10,0.00155836486108616,0.0833190322493623,2.08333333333333
"453",0.229166666666667,10,0.00305090947708653,0.086000767125077,2.29166666666667
"454",0.25,10,0.00359968278985452,0.0869718974541114,2.5
"455",0.270833333333333,10,0.00313129438596024,0.0864212919944745,2.70833333333333
"456",0.291666666666667,10,0.00172333687897989,0.0849129190938399,2.91666666666667
"457",0.3125,10,-0.000509868589797052,0.0831443040361254,3.125
"458",0.333333333333333,10,-0.0034550872634417,0.0818424602481454,3.33333333333333
"459",0.354166666666667,10,-0.00700017077746664,0.081684392279777,3.54166666666667
"460",0.375,10,-0.0110340571689648,0.0831795887317016,3.75
"461",0.395833333333333,10,-0.0154467708769997,0.0865621324124663,3.95833333333333
"462",0.416666666666667,10,-0.020129422753335,0.0917614699684011,4.16666666666667
"463",0.4375,10,-0.024974210087074,0.0984731491965742,4.375
"464",0.458333333333333,10,-0.0298744166267663,0.10628003946645,4.58333333333333
"465",0.479166666666667,10,-0.0347244126048337,0.114761155594331,4.79166666666667
"466",0.5,10,-0.0394196547645035,0.123562287034403,5
"467",0.520833333333333,10,-0.0438704904295589,0.132488575252719,5.20833333333333
"468",0.541666666666667,10,-0.0480433126254284,0.141646972609728,5.41666666666667
"469",0.5625,10,-0.0519186981681951,0.151204540718993,5.625
"470",0.583333333333333,10,-0.0554775393608079,0.161293744539868,5.83333333333333
"471",0.604166666666667,10,-0.0587010439832017,0.171996263225242,6.04166666666667
"472",0.625,10,-0.0615707352800043,0.183340487309279,6.25
"473",0.645833333333333,10,-0.0640684519458311,0.195308310826,6.45833333333333
"474",0.666666666666667,10,-0.0661763481081665,0.207847468724482,6.66666666666667
"475",0.6875,10,-0.0678768933078321,0.220886427440001,6.875
"476",0.708333333333333,10,-0.0691528724770423,0.234349778876476,7.08333333333333
"477",0.729166666666667,10,-0.069987385915047,0.248173001821864,7.29166666666667
"478",0.75,10,-0.0703638492613613,0.262316145029582,7.5
"479",0.770833333333333,10,-0.0702686894299036,0.276792144705643,7.70833333333333
"480",0.791666666666667,10,-0.0696993077234803,0.2917091365443,7.91666666666667
"481",0.8125,10,-0.0686557736287523,0.307191662869302,8.125
"482",0.833333333333333,10,-0.0671380976715913,0.323346728683971,8.33333333333333
"483",0.854166666666667,10,-0.0651462314225559,0.340253944532483,8.54166666666667
"484",0.875,10,-0.0626800675028733,0.357960327149053,8.75
"485",0.895833333333333,10,-0.0597394395909499,0.376478707736889,8.95833333333333
"486",0.916666666666667,10,-0.056324122429411,0.395788814043693,9.16666666666667
"487",0.9375,10,-0.0524338318326718,0.415840177696677,9.375
"488",0.958333333333333,10,-0.0480682246950351,0.436556127309176,9.58333333333333
"489",0.979166666666667,10,-0.0432268989993207,0.457838269073101,9.79166666666667
"490",1,10,-0.0379093938260238,0.479571014022517,10
