"FL.arg","FL.vd","value","se","x"
"405",0.25,9,-0.231666948518648,0.383804970139357,2.25
"406",0.270833333333333,9,-0.232100860027227,0.385975362534034,2.4375
"407",0.291666666666667,9,-0.233503943355053,0.386100975029826,2.625
"408",0.3125,9,-0.235730399804974,0.384746402287844,2.8125
"409",0.333333333333333,9,-0.238636198487347,0.382525318894835,3
"410",0.354166666666667,9,-0.242079076356548,0.380051199595041,3.1875
"411",0.375,9,-0.245918538285596,0.377893676436465,3.375
"412",0.395833333333333,9,-0.250015857232418,0.376539736217162,3.5625
"413",0.416666666666667,9,-0.254234074364074,0.376362419957405,3.75
"414",0.4375,9,-0.258437999186427,0.377601707883907,3.9375
"415",0.458333333333333,9,-0.262494209684693,0.380362204823881,4.125
"416",0.479166666666667,9,-0.266271052474866,0.384630004791617,4.3125
"417",0.5,9,-0.269638642966038,0.390307676499783,4.5
"418",0.520833333333333,9,-0.272483588426012,0.397317039689903,4.6875
"419",0.541666666666667,9,-0.274752696353866,0.405803993696268,4.875
"420",0.5625,9,-0.276408000021671,0.415962921553726,5.0625
"421",0.583333333333333,9,-0.277411920401377,0.427942491052307,5.25
"422",0.604166666666667,9,-0.277727266086182,0.441819311451526,5.4375
"423",0.625,9,-0.277317233204581,0.457587947482827,5.625
"424",0.645833333333333,9,-0.276145405327082,0.475165212260447,5.8125
"425",0.666666666666667,9,-0.274175753365589,0.494405245125395,6
"426",0.6875,9,-0.271372635465717,0.515121308060058,6.1875
"427",0.708333333333333,9,-0.267700796906309,0.537110602278082,6.375
"428",0.729166666666667,9,-0.263125369960476,0.560179392527172,6.5625
"429",0.75,9,-0.257611873725204,0.584166867356866,6.75
"430",0.770833333333333,9,-0.251131738543944,0.608994012865927,6.9375
"431",0.791666666666667,9,-0.243678707691953,0.634744125724203,7.125
"432",0.8125,9,-0.235251963023629,0.66154395789259,7.3125
"433",0.833333333333333,9,-0.225850557503866,0.689509698581949,7.5
"434",0.854166666666667,9,-0.215473415239334,0.718730111632329,7.6875
"435",0.875,9,-0.204119331507538,0.749256104518748,7.875
"436",0.895833333333333,9,-0.191786972783644,0.781095473743739,8.0625
"437",0.916666666666667,9,-0.178474876765084,0.81421169409406,8.25
"438",0.9375,9,-0.16418145239392,0.848525709471608,8.4375
"439",0.958333333333333,9,-0.148904979876996,0.883919786798298,8.625
"440",0.979166666666667,9,-0.132643610703847,0.920242628255423,8.8125
"441",1,9,-0.115395367662392,0.957315095272975,9
"442",0,10,-0.268202069586484,0.329013504433671,0
"443",0.0208333333333333,10,-0.264529379771331,0.319168877046807,0.208333333333333
"444",0.0416666666666667,10,-0.260279975027008,0.313888808465721,0.416666666666667
"445",0.0625,10,-0.255625804210586,0.313173014499938,0.625
"446",0.0833333333333333,10,-0.250736992236482,0.316599904242624,0.833333333333333
"447",0.104166666666667,10,-0.245781840062699,0.323401606232427,1.04166666666667
"448",0.125,10,-0.240926824671568,0.33259773836192,1.25
"449",0.145833333333333,10,-0.236336599044991,0.343135559085643,1.45833333333333
"450",0.166666666666667,10,-0.232173992134171,0.35399934837022,1.66666666666667
"451",0.1875,10,-0.228600008823849,0.364279561366572,1.875
"452",0.208333333333333,10,-0.225773829891035,0.373211148847055,2.08333333333333
"453",0.229166666666667,10,-0.223852811958233,0.380196347850449,2.29166666666667
"454",0.25,10,-0.222992487441175,0.384825956513884,2.5
"455",0.270833333333333,10,-0.223296714721719,0.38698183262999,2.70833333333333
"456",0.291666666666667,10,-0.22466926722454,0.387044723404984,2.91666666666667
"457",0.3125,10,-0.226965374989646,0.385585569199863,3.125
"458",0.333333333333333,10,-0.230041859092231,0.383227697569794,3.33333333333333
"459",0.354166666666667,10,-0.233757131696429,0.380597653084012,3.54166666666667
"460",0.375,10,-0.237971196116807,0.378281269133298,3.75
"461",0.395833333333333,10,-0.242545646858756,0.376784031594608,3.95833333333333
"462",0.416666666666667,10,-0.247343669719636,0.376498380935148,4.16666666666667
"463",0.4375,10,-0.252230041917213,0.377682838164539,4.375
"464",0.458333333333333,10,-0.257071132194965,0.380457967852905,4.58333333333333
"465",0.479166666666667,10,-0.261734900934453,0.384822004252154,4.79166666666667
"466",0.5,10,-0.266090900275629,0.390685373176445,5
"467",0.520833333333333,10,-0.270025141021692,0.397974585837474,5.20833333333333
"468",0.541666666666667,10,-0.273484278742292,0.406840497207481,5.41666666666667
"469",0.5625,10,-0.276430288363777,0.417480693058042,5.625
"470",0.583333333333333,10,-0.278825493758798,0.430043869179581,5.83333333333333
"471",0.604166666666667,10,-0.280632567688441,0.44460333930187,6.04166666666667
"472",0.625,10,-0.281814531739007,0.461147510208327,6.25
"473",0.645833333333333,10,-0.282334756253459,0.479585044153123,6.45833333333333
"474",0.666666666666667,10,-0.282156960257521,0.499760935395532,6.66666666666667
"475",0.6875,10,-0.28124521138043,0.521479189386837,6.875
"476",0.708333333333333,10,-0.279563925770348,0.544528262621115,7.08333333333333
"477",0.729166666666667,10,-0.277077868004429,0.568706515075568,7.29166666666667
"478",0.75,10,-0.273752150993547,0.593846141528149,7.5
"479",0.770833333333333,10,-0.269557839910482,0.619862386335273,7.70833333333333
"480",0.791666666666667,10,-0.264488609462058,0.646835059760498,7.91666666666667
"481",0.8125,10,-0.258543661004035,0.674887853162902,8.125
"482",0.833333333333333,10,-0.25172207985099,0.704133784600674,8.33333333333333
"483",0.854166666666667,10,-0.244022835304193,0.734658410259892,8.54166666666667
"484",0.875,10,-0.23544478067794,0.766509513531126,8.75
"485",0.895833333333333,10,-0.225986653324259,0.799691968127045,8.95833333333333
"486",0.916666666666667,10,-0.215647074656001,0.834166614023538,9.16666666666667
"487",0.9375,10,-0.204424550168295,0.869852092495473,9.375
"488",0.958333333333333,10,-0.192317469458385,0.906628703456743,9.58333333333333
"489",0.979166666666667,10,-0.179324106243842,0.944343490161311,9.79166666666667
"490",1,10,-0.165442618379153,0.982815917715013,10
