"PlantID","pos_scaled","total_flw","B_pred"
2,0.383838383838384,28,6.28659566872734
2,0.393939393939394,28,6.23667608220315
2,0.404040404040404,28,6.18731885503427
2,0.414141414141414,28,6.13851703079582
2,0.424242424242424,28,6.09026495704939
2,0.434343434343434,28,6.04255822805631
2,0.444444444444444,28,5.99539314750427
2,0.454545454545455,28,5.94876698131557
2,0.464646464646465,28,5.90267768854831
2,0.474747474747475,28,5.8571236966829
2,0.484848484848485,28,5.81210372855655
2,0.494949494949495,28,5.76761654599333
2,0.505050505050505,28,5.72366082340444
2,0.515151515151515,28,5.68023511382192
2,0.525252525252525,28,5.63733770685706
2,0.535353535353535,28,5.59496621384351
2,0.545454545454546,28,5.55311757280138
2,0.555555555555556,28,5.51178769617036
2,0.565656565656566,28,5.47097131664365
2,0.575757575757576,28,5.43066201848631
2,0.585858585858586,28,5.39085192536005
2,0.595959595959596,28,5.3515321733264
2,0.606060606060606,28,5.312692254388
2,0.616161616161616,28,5.27432012265579
2,0.626262626262626,28,5.23640249379707
2,0.636363636363636,28,5.19892543366813
2,0.646464646464647,28,5.16187353664865
2,0.656565656565657,28,5.12522962288088
2,0.666666666666667,28,5.08897528866664
2,0.676767676767677,28,5.05309138744608
2,0.686868686868687,28,5.01755876314504
2,0.696969696969697,28,4.98235845896205
2,0.707070707070707,28,4.9474718567669
2,0.717171717171717,28,4.91288119086971
2,0.727272727272727,28,4.87857023004644
2,0.737373737373737,28,4.8445242629437
2,0.747474747474748,28,4.81073075103648
2,0.757575757575758,28,4.77717961359604
2,0.767676767676768,28,4.74386272242017
2,0.777777777777778,28,4.71077445281564
2,0.787878787878788,28,4.67791215086016
2,0.797979797979798,28,4.64527512454413
2,0.808080808080808,28,4.61286418600234
2,0.818181818181818,28,4.58068124624372
2,0.828282828282828,28,4.54872916057248
2,0.838383838383838,28,4.51701169814568
2,0.848484848484849,28,4.48553287560315
2,0.858585858585859,28,4.45429648304917
2,0.868686868686869,28,4.42330557270196
2,0.878787878787879,28,4.39256225731927
2,0.888888888888889,28,4.36206733850347
2,0.898989898989899,28,4.33182002340138
2,0.909090909090909,28,4.30181776574807
2,0.919191919191919,28,4.27205635384785
2,0.929292929292929,28,4.2425306177049
2,0.939393939393939,28,4.21323420858421
2,0.94949494949495,28,4.18416014556375
2,0.95959595959596,28,4.15530135582021
2,0.96969696969697,28,4.12665106810487
2,0.97979797979798,28,4.09820324315166
2,0.98989898989899,28,4.06995377821385
2,1,28,4.04190009861053
3,0,36,7.97908901817424
3,0.0101010101010101,36,7.90843756336684
3,0.0202020202020202,36,7.83841240560013
3,0.0303030303030303,36,7.76900883880665
3,0.0404040404040404,36,7.7002241979377
3,0.0505050505050505,36,7.63205882332308
3,0.0606060606060606,36,7.5645152949269
3,0.0707070707070707,36,7.49759925445207
3,0.0808080808080808,36,7.43131833863213
3,0.0909090909090909,36,7.36568175418047
3,0.101010101010101,36,7.30070133890554
3,0.111111111111111,36,7.23639003900389
3,0.121212121212121,36,7.17276209989742
3,0.131313131313131,36,7.10983268012496
3,0.141414141414141,36,7.04761717368867
3,0.151515151515152,36,6.98613058401961
3,0.161616161616162,36,6.92538686273061
3,0.171717171717172,36,6.86539835126431
3,0.181818181818182,36,6.80617538850995
3,0.191919191919192,36,6.74772582411001
3,0.202020202020202,36,6.69005404160093
3,0.212121212121212,36,6.63316161892871
3,0.222222222222222,36,6.57704765721908
3,0.232323232323232,36,6.52170845143746
3,0.242424242424242,36,6.46713729838775
3,0.252525252525253,36,6.41332404644872
3,0.262626262626263,36,6.36025622512325
3,0.272727272727273,36,6.30791946539321
3,0.282828282828283,36,6.25629686385353
3,0.292929292929293,36,6.20536956620396
3,0.303030303030303,36,6.1551177271136
3,0.313131313131313,36,6.10552054062869
3,0.323232323232323,36,6.0565571479798
3,0.333333333333333,36,6.0082071683731
3,0.343434343434343,36,5.96045087996967
3,0.353535353535354,36,5.9132694428828
3,0.363636363636364,36,5.86664548601801
3,0.373737373737374,36,5.82056360116503
3,0.383838383838384,36,5.77501077985974
3,0.393939393939394,36,5.72997604071805
3,0.404040404040404,36,5.68544961605765
3,0.414141414141414,36,5.6414231417596
3,0.424242424242424,36,5.597889783158
3,0.434343434343434,36,5.55484420513227
3,0.444444444444444,36,5.51228197928445
3,0.454545454545455,36,5.47019995699664
3,0.464646464646465,36,5.42859596459448
3,0.474747474747475,36,5.38746857525181
3,0.484848484848485,36,5.34681690537983
3,0.494949494949495,36,5.30664028611878
3,0.505050505050505,36,5.26693814322502
3,0.515151515151515,36,5.22770983633894
3,0.525252525252525,36,5.18895448077084
3,0.535353535353535,36,5.15067054533802
3,0.545454545454546,36,5.11285581923888
3,0.555555555555556,36,5.07550701346662
3,0.565656565656566,36,5.03861958281256
3,0.575757575757576,36,5.00218774629779
3,0.585858585858586,36,4.96620415177108
3,0.595959595959596,36,4.93066038314526
3,0.606060606060606,36,4.89554627362816
3,0.616161616161616,36,4.86085002742401
3,0.626262626262626,36,4.82655854608202
3,0.636363636363636,36,4.7926580501192
3,0.646464646464647,36,4.75913325810937
3,0.656565656565657,36,4.72596709399593
3,0.666666666666667,36,4.6931412708039
3,0.676767676767677,36,4.66063678910244
3,0.686868686868687,36,4.62843466575554
3,0.696969696969697,36,4.59651618244169
3,0.707070707070707,36,4.56486306074628
3,0.717171717171717,36,4.53345797223628
3,0.727272727272727,36,4.5022852922071
3,0.737373737373737,36,4.4713310348291
3,0.747474747474748,36,4.44058352895782
3,0.757575757575758,36,4.41003370589905
3,0.767676767676768,36,4.37967454035147
3,0.777777777777778,36,4.34950161863204
3,0.787878787878788,36,4.31951362304926
3,0.797979797979798,36,4.2897112653596
3,0.808080808080808,36,4.26009680377275
3,0.818181818181818,36,4.23067361896327
3,0.828282828282828,36,4.20144605611539
3,0.838383838383838,36,4.17241939943692
3,0.848484848484849,36,4.14359917989296
3,0.858585858585859,36,4.11499068703938
3,0.868686868686869,36,4.08659844579765
3,0.878787878787879,36,4.05842600404208
3,0.888888888888889,36,4.03047554683109
3,0.898989898989899,36,4.0027476004192
3,0.909090909090909,36,3.97524085842285
3,0.919191919191919,36,3.94795226214771
3,0.929292929292929,36,3.9208777166662
3,0.939393939393939,36,3.89401183327373
3,0.94949494949495,36,3.86734848813497
3,0.95959595959596,36,3.84088133747757
3,0.96969696969697,36,3.81460418457761
3,0.97979797979798,36,3.78851146031053
3,0.98989898989899,36,3.76259936551995
3,1,36,3.73686551285655
4,0,21,9.07612750400324
4,0.0101010101010101,21,8.99554037916424
4,0.0202020202020202,21,8.91567005363924
4,0.0303030303030303,21,8.83651163142633
4,0.0404040404040404,21,8.75806337639652
4,0.0505050505050505,21,8.68032811256797
4,0.0606060606060606,21,8.60331185051948
4,0.0707070707070707,21,8.52702473562953
4,0.0808080808080808,21,8.45147950468352
4,0.0909090909090909,21,8.37669075344209
4,0.101010101010101,21,8.3026761717733
4,0.111111111111111,21,8.22945461399709
4,0.121212121212121,21,8.15704619020406
4,0.131313131313131,21,8.08547174394561
4,0.141414141414141,21,8.01475200362985
4,0.151515151515152,21,7.94490688530676
4,0.161616161616162,21,7.87595464707559
4,0.171717171717172,21,7.80791112777646
4,0.181818181818182,21,7.74078934635729
4,0.191919191919192,21,7.67459893025873
4,0.202020202020202,21,7.60934486364681
4,0.212121212121212,21,7.54502842966061
4,0.222222222222222,21,7.48164769754329
4,0.232323232323232,21,7.41919711009981
4,0.242424242424242,21,7.35766724892919
4,0.252525252525253,21,7.29704425367822
4,0.262626262626263,21,7.23731129037559
4,0.272727272727273,21,7.1784490871791
4,0.282828282828283,21,7.12043508177935
4,0.292929292929293,21,7.06324416334427
4,0.303030303030303,21,7.0068499009625
4,0.313131313131313,21,6.95122453060155
4,0.323232323232323,21,6.89634016977681
4,0.333333333333333,21,6.84216947344913
4,0.343434343434343,21,6.78868590314289
4,0.353535353535354,21,6.73586405014205
4,0.363636363636364,21,6.68368035982927
4,0.373737373737374,21,6.63211377150864
4,0.383838383838384,21,6.58114631055893
4,0.393939393939394,21,6.53076264750788
4,0.404040404040404,21,6.48094908496098
4,0.414141414141414,21,6.4316938381706
4,0.424242424242424,21,6.38298724090594
4,0.434343434343434,21,6.33482173783153
4,0.444444444444444,21,6.28719109619314
4,0.454545454545455,21,6.24009099218243
4,0.464646464646465,21,6.19351859837526
4,0.474747474747475,21,6.14747229960136
4,0.484848484848485,21,6.10195141042728
4,0.494949494949495,21,6.05695569491543
4,0.505050505050505,21,6.01248522545882
4,0.515151515151515,21,5.96854005172878
4,0.525252525252525,21,5.92511994304072
4,0.535353535353535,21,5.88222390593873
4,0.545454545454546,21,5.83985010326497
4,0.555555555555556,21,5.79799531397333
4,0.565656565656566,21,5.75665468840859
4,0.575757575757576,21,5.71582176176884
4,0.585858585858586,21,5.67548801587466
4,0.595959595959596,21,5.63564354022369
4,0.606060606060606,21,5.59627615311296
4,0.616161616161616,21,5.55737156769492
4,0.626262626262626,21,5.51891382238393
4,0.636363636363636,21,5.48088608185012
4,0.646464646464647,21,5.44326962554642
4,0.656565656565657,21,5.4060434972695
4,0.666666666666667,21,5.36918525986843
4,0.676767676767677,21,5.33267162828362
4,0.686868686868687,21,5.29647936335449
4,0.696969696969697,21,5.26058562036115
4,0.707070707070707,21,5.22496820285541
4,0.717171717171717,21,5.18960618804083
4,0.727272727272727,21,5.15448093236827
4,0.737373737373737,21,5.11957593890766
4,0.747474747474748,21,5.084877715274
4,0.757575757575758,21,5.05037613187012
4,0.767676767676768,21,5.01606367595343
4,0.777777777777778,21,4.98193617087616
4,0.787878787878788,21,4.9479933918034
4,0.797979797979798,21,4.91423768960995
4,0.808080808080808,21,4.88067336861749
4,0.818181818181818,21,4.84730614390802
4,0.828282828282828,21,4.81414294291634
4,0.838383838383838,21,4.78119187920226
4,0.848484848484849,21,4.74846137120247
4,0.858585858585859,21,4.71595952508637
4,0.868686868686869,21,4.68369347675111
4,0.878787878787879,21,4.6516691182349
4,0.888888888888889,21,4.61989060688759
4,0.898989898989899,21,4.5883599867279
4,0.909090909090909,21,4.55707695813236
4,0.919191919191919,21,4.52603896865332
4,0.929292929292929,21,4.49524210557549
4,0.939393939393939,21,4.46468073883956
4,0.94949494949495,21,4.43434822278304
4,0.95959595959596,21,4.40423750491203
4,0.96969696969697,21,4.37434155039576
4,0.97979797979798,21,4.34465398788334
4,0.98989898989899,21,4.31517045263497
4,1,21,4.28588819805461
5,0,10,9.94414869340976
5,0.0101010101010101,10,9.85561131954573
5,0.0202020202020202,10,9.76786412321457
5,0.0303030303030303,10,9.68090224051456
5,0.0404040404040404,10,9.59472518774018
5,0.0505050505050505,10,9.5093387276118
5,0.0606060606060606,10,9.42475281358032
5,0.0707070707070707,10,9.34098264299618
5,0.0808080808080808,10,9.25804660459885
5,0.0909090909090909,10,9.17596520348167
5,0.101010101010101,10,9.09476244534954
5,0.111111111111111,10,9.01446350618266
5,0.121212121212121,10,8.93509469491695
5,0.131313131313131,10,8.85668279055964
5,0.141414141414141,10,8.77925402767082
5,0.151515151515152,10,8.70283334919829
5,0.161616161616162,10,8.62744337809008
5,0.171717171717172,10,8.55310344531335
5,0.181818181818182,10,8.47982920119766
5,0.191919191919192,10,8.40763196957382
5,0.202020202020202,10,8.33651722228856
5,0.212121212121212,10,8.26648582055203
5,0.222222222222222,10,8.19753467241649
5,0.232323232323232,10,8.12965623894313
5,0.242424242424242,10,8.06283825862824
5,0.252525252525253,10,7.99706303540078
5,0.262626262626263,10,7.93230924784118
5,0.272727272727273,10,7.86855259868179
5,0.282828282828283,10,7.80576473818456
5,0.292929292929293,10,7.74391416200633
5,0.303030303030303,10,7.68296770620248
5,0.313131313131313,10,7.62289047996598
5,0.323232323232323,10,7.56364739557034
5,0.333333333333333,10,7.5052039437337
5,0.343434343434343,10,7.44752655755936
5,0.353535353535354,10,7.39058304278509
5,0.363636363636364,10,7.33434343373134
5,0.373737373737374,10,7.27878077987811
5,0.383838383838384,10,7.22387189957946
5,0.393939393939394,10,7.16959687865812
5,0.404040404040404,10,7.11593786420806
5,0.414141414141414,10,7.06287944343435
5,0.424242424242424,10,7.01040893867409
5,0.434343434343434,10,6.95851642870234
5,0.444444444444444,10,6.90719376010644
5,0.454545454545455,10,6.85643536871985
5,0.464646464646465,10,6.80623775578977
5,0.474747474747475,10,6.75659915008789
5,0.484848484848485,10,6.70751914279989
5,0.494949494949495,10,6.65899804428637
5,0.505050505050505,10,6.61103672472657
5,0.515151515151515,10,6.56363608811036
5,0.525252525252525,10,6.51679672941011
5,0.535353535353535,10,6.47051837846439
5,0.545454545454546,10,6.42479976348852
5,0.555555555555556,10,6.37963792321723
5,0.565656565656566,10,6.33502789184964
5,0.575757575757576,10,6.29096270269355
5,0.585858585858586,10,6.24743284500418
5,0.595959595959596,10,6.20442708086746
5,0.606060606060606,10,6.16193137393875
5,0.616161616161616,10,6.11992910155212
5,0.626262626262626,10,6.07840159146036
5,0.636363636363636,10,6.037329103153
5,0.646464646464647,10,5.99668963351146
5,0.656565656565657,10,5.95645851326837
5,0.666666666666667,10,5.91660933423958
5,0.676767676767677,10,5.87711471604435
5,0.686868686868687,10,5.83794735733763
5,0.696969696969697,10,5.79908049086365
5,0.707070707070707,10,5.76048822244392
5,0.717171717171717,10,5.72214626658443
5,0.727272727272727,10,5.6840332130597
5,0.737373737373737,10,5.64613031677414
5,0.747474747474748,10,5.60842253713827
5,0.757575757575758,10,5.57089896533751
5,0.767676767676768,10,5.53355188533141
5,0.777777777777778,10,5.49637764308796
5,0.787878787878788,10,5.45937739338624
5,0.797979797979798,10,5.42255541141977
5,0.808080808080808,10,5.38591833018527
5,0.818181818181818,10,5.34947447880924
5,0.828282828282828,10,5.31323364431988
5,0.838383838383838,10,5.27720704593925
5,0.848484848484849,10,5.2414062652532
5,0.858585858585859,10,5.20584250118759
5,0.868686868686869,10,5.17052577909466
5,0.878787878787879,10,5.13546461531507
5,0.888888888888889,10,5.10066542142212
5,0.898989898989899,10,5.06613204255234
5,0.909090909090909,10,5.03186546867329
5,0.919191919191919,10,4.99786393330063
5,0.929292929292929,10,4.96412397804602
5,0.939393939393939,10,4.93063998992898
5,0.94949494949495,10,4.89740504383619
5,0.95959595959596,10,4.86441159469258
5,0.96969696969697,10,4.83165195028459
5,0.97979797979798,10,4.79911908917302
5,0.98989898989899,10,4.76680818081568
5,1,10,4.73471618105753
6,0,6,10.2033828268622
6,0.0101010101010101,6,10.1122879698201
6,0.0202020202020202,6,10.0220088523599
6,0.0303030303030303,6,9.9325409966846
6,0.0404040404040404,6,9.84388536114449
6,0.0505050505050505,6,9.75605059550337
6,0.0606060606060606,6,9.6690503664339
6,0.0707070707070707,6,9.58290445263729
6,0.0808080808080808,6,9.4976362679685
6,0.0909090909090909,6,9.4132714789142
6,0.101010101010101,6,9.3298394569349
6,0.111111111111111,6,9.247370665979
6,0.121212121212121,6,9.16589648365907
6,0.131313131313131,6,9.08544842855662
6,0.141414141414141,6,9.00605703276568
6,0.151515151515152,6,8.92775109283968
6,0.161616161616162,6,8.8505565104669
6,0.171717171717172,6,8.77449515409955
6,0.181818181818182,6,8.69958451199706
6,0.191919191919192,6,8.62583700959528
6,0.202020202020202,6,8.55325828628449
6,0.212121212121212,6,8.48184868335595
6,0.222222222222222,6,8.41160404538078
6,0.232323232323232,6,8.34251517028306
6,0.242424242424242,6,8.27456750732169
6,0.252525252525253,6,8.20774034824546
6,0.262626262626263,6,8.14200888876921
6,0.272727272727273,6,8.07734495854678
6,0.282828282828283,6,8.01371576944822
6,0.292929292929293,6,7.95108492324214
6,0.303030303030303,6,7.8894140979187
6,0.313131313131313,6,7.82866292351437
6,0.323232323232323,6,7.76879075586992
6,0.333333333333333,6,7.70975753003594
6,0.343434343434343,6,7.65152420435606
6,0.353535353535354,6,7.59405328000972
6,0.363636363636364,6,7.53730974331875
6,0.373737373737374,6,7.4812619609522
6,0.383838383838384,6,7.42588256156124
6,0.393939393939394,6,7.37114790286099
6,0.404040404040404,6,7.31703673526625
6,0.414141414141414,6,7.26353066457956
6,0.424242424242424,6,7.21061452679376
6,0.434343434343434,6,7.15827644113707
6,0.444444444444444,6,7.10650666746516
6,0.454545454545455,6,7.05529863429011
6,0.464646464646465,6,7.00464832790982
6,0.474747474747475,6,6.95455391889622
6,0.484848484848485,6,6.9050153306594
6,0.494949494949495,6,6.85603345900072
6,0.505050505050505,6,6.80761000408244
6,0.515151515151515,6,6.75974676223165
6,0.525252525252525,6,6.71244521164648
6,0.535353535353535,6,6.66570591327658
6,0.545454545454546,6,6.61952832126466
6,0.555555555555556,6,6.57390997770748
6,0.565656565656566,6,6.52884614057552
6,0.575757575757576,6,6.4843297756508
6,0.585858585858586,6,6.44035093363244
6,0.595959595959596,6,6.39689768383687
6,0.606060606060606,6,6.35395490250828
6,0.616161616161616,6,6.31150452131732
6,0.626262626262626,6,6.26952614529149
6,0.636363636363636,6,6.22799816699632
6,0.646464646464647,6,6.18689645162556
6,0.656565656565657,6,6.14619390242515
6,0.666666666666667,6,6.10586151601079
6,0.676767676767677,6,6.0658692449257
6,0.686868686868687,6,6.02618715100342
6,0.696969696969697,6,5.98678594843348
6,0.707070707070707,6,5.94763741507909
6,0.717171717171717,6,5.90871519994834
6,0.727272727272727,6,5.86999629442306
6,0.737373737373737,6,5.83146074977981
6,0.747474747474748,6,5.79309284738771
6,0.757575757575758,6,5.75488157371946
6,0.767676767676768,6,5.71681953073664
6,0.777777777777778,6,5.67890391250832
6,0.787878787878788,6,5.64113734687143
6,0.797979797979798,6,5.60352597536331
6,0.808080808080808,6,5.56607858674513
6,0.818181818181818,6,5.5288058683084
6,0.828282828282828,6,5.49172013971886
6,0.838383838383838,6,5.45483532974801
6,0.848484848484849,6,5.41816576994917
6,0.858585858585859,6,5.3817253584373
6,0.868686868686869,6,5.34552667538504
6,0.878787878787879,6,5.30958060153887
6,0.888888888888889,6,5.27389564641033
6,0.898989898989899,6,5.2384774256623
6,0.909090909090909,6,5.20332832677549
6,0.919191919191919,6,5.16844760934308
6,0.929292929292929,6,5.13383258744071
6,0.939393939393939,6,5.09947808029808
6,0.94949494949495,6,5.06537735326016
6,0.95959595959596,6,5.03152285410289
6,0.96969696969697,6,4.9979067061181
6,0.97979797979798,6,4.96452166226805
6,0.98989898989899,6,4.93136271542293
6,1,6,4.89842670534076
27,0,20,6.99175013993832
27,0.0101010101010101,20,6.92574052907323
27,0.0202020202020202,20,6.86036321399546
27,0.0303030303030303,20,6.79562242922636
27,0.0404040404040404,20,6.73153964046219
27,0.0505050505050505,20,6.66815993974803
27,0.0606060606060606,20,6.60554206041532
27,0.0707070707070707,20,6.54375931762204
27,0.0808080808080808,20,6.48289258684917
27,0.0909090909090909,20,6.42302536656114
27,0.101010101010101,20,6.36424526382469
27,0.111111111111111,20,6.3066390759909
27,0.121212121212121,20,6.25029071230623
27,0.131313131313131,20,6.19527940433165
27,0.141414141414141,20,6.14167776349011
27,0.151515151515152,20,6.08955158758029
27,0.161616161616162,20,6.03895763955055
27,0.171717171717172,20,5.98994090194812
27,0.181818181818182,20,5.94253512181293
27,0.191919191919192,20,5.89676208169154
27,0.202020202020202,20,5.85262815467803
27,0.212121212121212,20,5.8101283779909
27,0.222222222222222,20,5.76924879284437
27,0.232323232323232,20,5.72996540187532
27,0.242424242424242,20,5.69224361997386
27,0.252525252525253,20,5.65603650234677
27,0.262626262626263,20,5.62128901754927
27,0.272727272727273,20,5.58793936818211
27,0.282828282828283,20,5.55591588644169
27,0.292929292929293,20,5.52513884672303
27,0.303030303030303,20,5.49552371534976
27,0.313131313131313,20,5.46698014156818
27,0.323232323232323,20,5.43941604700056
27,0.333333333333333,20,5.41273897731298
27,0.343434343434343,20,5.38685738242729
27,0.353535353535354,20,5.36168208338978
27,0.363636363636364,20,5.33712784850342
27,0.373737373737374,20,5.31311532298821
27,0.383838383838384,20,5.28957328460186
27,0.393939393939394,20,5.26643806506651
27,0.404040404040404,20,5.24365121407878
27,0.414141414141414,20,5.2211609863752
27,0.424242424242424,20,5.19892376634474
27,0.434343434343434,20,5.17690467451115
27,0.444444444444444,20,5.15507493349297
27,0.454545454545455,20,5.13341548608573
27,0.464646464646465,20,5.1119155720636
27,0.474747474747475,20,5.09057216456147
27,0.484848484848485,20,5.06938889505577
27,0.494949494949495,20,5.04837373589238
27,0.505050505050505,20,5.0275388708423
27,0.515151515151515,20,5.00689763560747
27,0.525252525252525,20,4.98646327026959
27,0.535353535353535,20,4.96624806257757
27,0.545454545454546,20,4.94626243239695
27,0.555555555555556,20,4.92651279301722
27,0.565656565656566,20,4.9070004829849
27,0.575757575757576,20,4.88772152100578
27,0.585858585858586,20,4.86866508077359
27,0.595959595959596,20,4.84981558538997
27,0.606060606060606,20,4.83115002929969
27,0.616161616161616,20,4.8126385713791
27,0.626262626262626,20,4.79424597578345
27,0.636363636363636,20,4.7759340595234
27,0.646464646464647,20,4.75765932497224
27,0.656565656565657,20,4.7393722921351
27,0.666666666666667,20,4.72101987386998
27,0.676767676767677,20,4.70254719184244
27,0.686868686868687,20,4.68389959456828
27,0.696969696969697,20,4.66502430590875
27,0.707070707070707,20,4.64587179628924
27,0.717171717171717,20,4.62639725981187
27,0.727272727272727,20,4.60656452479276
27,0.737373737373737,20,4.58634484543502
27,0.747474747474748,20,4.56571949861911
27,0.757575757575758,20,4.54468080279439
27,0.767676767676768,20,4.52322935220565
27,0.777777777777778,20,4.50137615063841
27,0.787878787878788,20,4.47914450339829
27,0.797979797979798,20,4.45656561927388
27,0.808080808080808,20,4.43367663283844
27,0.818181818181818,20,4.41051892861361
27,0.828282828282828,20,4.38713759076651
27,0.838383838383838,20,4.36358143316607
27,0.848484848484849,20,4.33990033753988
27,0.858585858585859,20,4.31614345378228
27,0.868686868686869,20,4.29235734110183
27,0.878787878787879,20,4.26858505019636
27,0.888888888888889,20,4.24486461314382
27,0.898989898989899,20,4.22122782841083
27,0.909090909090909,20,4.19769935528438
27,0.919191919191919,20,4.17429673326803
27,0.929292929292929,20,4.15103269105747
27,0.939393939393939,20,4.12791347795872
27,0.94949494949495,20,4.10494078403989
27,0.95959595959596,20,4.08211266477304
27,0.96969696969697,20,4.05942399200715
27,0.97979797979798,20,4.03686905767923
27,0.98989898989899,20,4.01444352169711
27,1,20,3.99214452502601
7,0,18,9.01155476276465
7,0.0101010101010101,18,8.93088017230261
7,0.0202020202020202,18,8.85093043103196
7,0.0303030303030303,18,8.77170203675652
7,0.0404040404040404,18,8.69319711994923
7,0.0505050505050505,18,8.61542573594253
7,0.0606060606060606,18,8.53840300352118
7,0.0707070707070707,18,8.46215008482297
7,0.0808080808080808,18,8.38669167031035
7,0.0909090909090909,18,8.31205451109404
7,0.101010101010101,18,8.23826873005937
7,0.111111111111111,18,8.16536531932222
7,0.121212121212121,18,8.09337585854933
7,0.131313131313131,18,8.02233175119808
7,0.141414141414141,18,7.95226315278663
7,0.151515151515152,18,7.88319832524455
7,0.161616161616162,18,7.81516252144111
7,0.171717171717172,18,7.74817685556664
7,0.181818181818182,18,7.68225804268324
7,0.191919191919192,18,7.61741777836375
7,0.202020202020202,18,7.55366107728072
7,0.212121212121212,18,7.49098777639319
7,0.222222222222222,18,7.42939335447518
7,0.232323232323232,18,7.36886840799549
7,0.242424242424242,18,7.30939836699083
7,0.252525252525253,18,7.25096271104003
7,0.262626262626263,18,7.19353697056352
7,0.272727272727273,18,7.13709342711566
7,0.282828282828283,18,7.08159987727733
7,0.292929292929293,18,7.02702059827324
7,0.303030303030303,18,6.973317971328
7,0.313131313131313,18,6.92045232256207
7,0.323232323232323,18,6.86838366934816
7,0.333333333333333,18,6.81707252476056
7,0.343434343434343,18,6.76648035198159
7,0.353535353535354,18,6.71657009206692
7,0.363636363636364,18,6.66730705281935
7,0.373737373737374,18,6.61865977754448
7,0.383838383838384,18,6.57060091986391
7,0.393939393939394,18,6.52310675706175
7,0.404040404040404,18,6.47615592264584
7,0.414141414141414,18,6.42972988091517
7,0.424242424242424,18,6.38381332237593
7,0.434343434343434,18,6.33839423879968
7,0.444444444444444,18,6.29346280081516
7,0.454545454545455,18,6.24901243075895
7,0.464646464646465,18,6.20503919861878
7,0.474747474747475,18,6.1615414688818
7,0.484848484848485,18,6.11851946951518
7,0.494949494949495,18,6.07597449602906
7,0.505050505050505,18,6.03390875934323
7,0.515151515151515,18,5.99232461069829
7,0.525252525252525,18,5.95122412017938
7,0.535353535353535,18,5.91060852220418
7,0.545454545454546,18,5.87047800398316
7,0.555555555555556,18,5.83083090567086
7,0.565656565656566,18,5.79166334805031
7,0.575757575757576,18,5.75296921462651
7,0.585858585858586,18,5.71473954276426
7,0.595959595959596,18,5.67696343313222
7,0.606060606060606,18,5.63962687898541
7,0.616161616161616,18,5.60271301280204
7,0.626262626262626,18,5.56620271167315
7,0.636363636363636,18,5.53007567685136
7,0.646464646464647,18,5.49430919251342
7,0.656565656565657,18,5.45887772345169
7,0.666666666666667,18,5.42375393974456
7,0.676767676767677,18,5.38890954626632
7,0.686868686868687,18,5.35431636813446
7,0.696969696969697,18,5.31994689854361
7,0.707070707070707,18,5.28577471902875
7,0.717171717171717,18,5.25177526000554
7,0.727272727272727,18,5.21792725397286
7,0.737373737373737,18,5.18421242667254
7,0.747474747474748,18,5.15061662376128
7,0.757575757575758,18,5.11713026350214
7,0.767676767676768,18,5.08374726192713
7,0.777777777777778,18,5.05046597146019
7,0.787878787878788,18,5.01728999202049
7,0.797979797979798,18,4.98422630748334
7,0.808080808080808,18,4.95128444531256
7,0.818181818181818,18,4.91847575286421
7,0.828282828282828,18,4.88581314284532
7,0.838383838383838,18,4.85331107551239
7,0.848484848484849,18,4.82098439592191
7,0.858585858585859,18,4.78884753099381
7,0.868686868686869,18,4.75691364283064
7,0.878787878787879,18,4.72519425823682
7,0.888888888888889,18,4.69369862101148
7,0.898989898989899,18,4.66243318640121
7,0.909090909090909,18,4.6314012915377
7,0.919191919191919,18,4.60060324296745
7,0.929292929292929,18,4.57003744151741
7,0.939393939393939,18,4.53969983014364
7,0.94949494949495,18,4.50958479348685
7,0.95959595959596,18,4.47968583146984
7,0.96969696969697,18,4.44999600179691
7,0.97979797979798,18,4.42050886568177
7,0.98989898989899,18,4.39121995519797
7,1,18,4.36212644596305
8,0,17,8.99013276807536
8,0.0101010101010101,17,8.90943021981482
8,0.0202020202020202,17,8.82945519163602
8,0.0303030303030303,17,8.75020464072572
8,0.0404040404040404,17,8.67168197282007
8,0.0505050505050505,17,8.59389962831799
8,0.0606060606060606,17,8.51687572945325
8,0.0707070707070707,17,8.44063507043086
8,0.0808080808080808,17,8.36520628175431
8,0.0909090909090909,17,8.29062012015659
8,0.101010101010101,17,8.2169108051376
8,0.111111111111111,17,8.14411332794089
8,0.121212121212121,17,8.07226304746496
8,0.131313131313131,17,8.00139484759
8,0.141414141414141,17,7.93154199262592
8,0.151515151515152,17,7.86273549944145
8,0.161616161616162,17,7.79500293369671
8,0.171717171717172,17,7.72836715934476
8,0.181818181818182,17,7.66284612487496
8,0.191919191919192,17,7.59845222714042
8,0.202020202020202,17,7.53519051479852
8,0.212121212121212,17,7.47306037634882
8,0.222222222222222,17,7.41205646900895
8,0.232323232323232,17,7.35216815724862
8,0.242424242424242,17,7.2933792116191
8,0.252525252525253,17,7.23566695657878
8,0.262626262626263,17,7.17900444670858
8,0.272727272727273,17,7.12336122026259
8,0.282828282828283,17,7.06870193498175
8,0.292929292929293,17,7.01498740619917
8,0.303030303030303,17,6.96217635948378
8,0.313131313131313,17,6.91022522188306
8,0.323232323232323,17,6.859090043161
8,0.333333333333333,17,6.80872734859427
8,0.343434343434343,17,6.7590946541366
8,0.353535353535354,17,6.71015106162285
8,0.363636363636364,17,6.66185820209857
8,0.373737373737374,17,6.61418118072638
